Rall,I,J
RUS_VOLG,62,471
RUS_VOLG,62,472
RUS_VOLG,62,473
RUS_VOLG,62,474
RUS_VOLG,62,475
RUS_VOLG,62,476
RUS_VOLG,62,477
RUS_VOLG,62,478
RUS_VOLG,62,479
RUS_VOLG,63,415
RUS_VOLG,63,416
RUS_VOLG,63,417
RUS_VOLG,63,418
RUS_VOLG,63,419
RUS_VOLG,63,420
RUS_VOLG,63,421
RUS_VOLG,63,422
RUS_VOLG,63,423
RUS_VOLG,63,424
RUS_VOLG,63,425
RUS_VOLG,63,426
RUS_VOLG,63,427
RUS_VOLG,63,428
RUS_VOLG,63,429
RUS_VOLG,63,430
RUS_VOLG,63,431
RUS_VOLG,63,432
RUS_VOLG,63,433
RUS_VOLG,63,434
RUS_VOLG,63,435
RUS_VOLG,63,436
RUS_VOLG,63,437
RUS_VOLG,63,438
RUS_VOLG,63,439
RUS_VOLG,63,440
RUS_VOLG,63,441
RUS_VOLG,63,442
RUS_VOLG,63,443
RUS_VOLG,63,444
RUS_VOLG,63,445
RUS_VOLG,63,446
RUS_VOLG,63,447
RUS_VOLG,63,448
RUS_VOLG,63,449
RUS_VOLG,63,450
RUS_VOLG,63,451
RUS_VOLG,63,452
RUS_VOLG,63,453
RUS_VOLG,63,454
RUS_VOLG,63,455
RUS_VOLG,63,456
RUS_VOLG,63,457
RUS_VOLG,63,458
RUS_VOLG,63,459
RUS_VOLG,63,460
RUS_VOLG,63,461
RUS_VOLG,63,462
RUS_VOLG,63,463
RUS_VOLG,63,464
RUS_VOLG,63,465
RUS_VOLG,63,466
RUS_VOLG,63,467
RUS_VOLG,63,468
RUS_VOLG,63,469
RUS_VOLG,63,470
RUS_VOLG,63,471
RUS_VOLG,63,472
RUS_VOLG,63,473
RUS_VOLG,63,474
RUS_VOLG,63,475
RUS_VOLG,63,476
RUS_VOLG,63,477
RUS_VOLG,63,478
RUS_VOLG,63,479
RUS_VOLG,64,416
RUS_VOLG,64,417
RUS_VOLG,64,418
RUS_VOLG,64,419
RUS_VOLG,64,420
RUS_VOLG,64,421
RUS_VOLG,64,422
RUS_VOLG,64,423
RUS_VOLG,64,424
RUS_VOLG,64,425
RUS_VOLG,64,426
RUS_VOLG,64,427
RUS_VOLG,64,428
RUS_VOLG,64,429
RUS_VOLG,64,430
RUS_VOLG,64,431
RUS_VOLG,64,432
RUS_VOLG,64,433
RUS_VOLG,64,434
RUS_VOLG,64,435
RUS_VOLG,64,436
RUS_VOLG,64,437
RUS_VOLG,64,438
RUS_VOLG,64,439
RUS_VOLG,64,440
RUS_VOLG,64,441
RUS_VOLG,64,442
RUS_VOLG,64,443
RUS_VOLG,64,444
RUS_VOLG,64,445
RUS_VOLG,64,446
RUS_VOLG,64,447
RUS_VOLG,64,448
RUS_VOLG,64,449
RUS_VOLG,64,450
RUS_VOLG,64,451
RUS_VOLG,64,452
RUS_VOLG,64,453
RUS_VOLG,64,454
RUS_VOLG,64,455
RUS_VOLG,64,456
RUS_VOLG,64,457
RUS_VOLG,64,458
RUS_VOLG,64,459
RUS_VOLG,64,460
RUS_VOLG,64,461
RUS_VOLG,64,462
RUS_VOLG,64,463
RUS_VOLG,64,464
RUS_VOLG,64,465
RUS_VOLG,64,466
RUS_VOLG,64,467
RUS_VOLG,64,468
RUS_VOLG,64,469
RUS_VOLG,64,470
RUS_VOLG,64,471
RUS_VOLG,64,472
RUS_VOLG,64,473
RUS_VOLG,64,474
RUS_VOLG,64,475
RUS_VOLG,64,476
RUS_VOLG,64,477
RUS_VOLG,64,478
RUS_VOLG,64,479
RUS_VOLG,64,480
RUS_VOLG,65,415
RUS_VOLG,65,416
RUS_VOLG,65,417
RUS_VOLG,65,418
RUS_VOLG,65,419
RUS_VOLG,65,420
RUS_VOLG,65,421
RUS_VOLG,65,422
RUS_VOLG,65,423
RUS_VOLG,65,424
RUS_VOLG,65,425
RUS_VOLG,65,426
RUS_VOLG,65,427
RUS_VOLG,65,428
RUS_VOLG,65,429
RUS_VOLG,65,430
RUS_VOLG,65,431
RUS_VOLG,65,432
RUS_VOLG,65,433
RUS_VOLG,65,434
RUS_VOLG,65,435
RUS_VOLG,65,436
RUS_VOLG,65,437
RUS_VOLG,65,438
RUS_VOLG,65,439
RUS_VOLG,65,440
RUS_VOLG,65,441
RUS_VOLG,65,442
RUS_VOLG,65,443
RUS_VOLG,65,444
RUS_VOLG,65,445
RUS_VOLG,65,446
RUS_VOLG,65,447
RUS_VOLG,65,448
RUS_VOLG,65,449
RUS_VOLG,65,450
RUS_VOLG,65,451
RUS_VOLG,65,452
RUS_VOLG,65,453
RUS_VOLG,65,454
RUS_VOLG,65,455
RUS_VOLG,65,456
RUS_VOLG,65,457
RUS_VOLG,65,458
RUS_VOLG,65,459
RUS_VOLG,65,460
RUS_VOLG,65,461
RUS_VOLG,65,462
RUS_VOLG,65,463
RUS_VOLG,65,464
RUS_VOLG,65,465
RUS_VOLG,65,466
RUS_VOLG,65,467
RUS_VOLG,65,468
RUS_VOLG,65,469
RUS_VOLG,65,470
RUS_VOLG,65,471
RUS_VOLG,65,472
RUS_VOLG,65,473
RUS_VOLG,65,474
RUS_VOLG,65,475
RUS_VOLG,65,476
RUS_VOLG,65,477
RUS_VOLG,65,478
RUS_VOLG,65,479
RUS_VOLG,65,480
RUS_VOLG,66,416
RUS_VOLG,66,417
RUS_VOLG,66,418
RUS_VOLG,66,419
RUS_VOLG,66,420
RUS_VOLG,66,421
RUS_VOLG,66,422
RUS_VOLG,66,423
RUS_VOLG,66,424
RUS_VOLG,66,425
RUS_VOLG,66,426
RUS_VOLG,66,427
RUS_VOLG,66,428
RUS_VOLG,66,429
RUS_VOLG,66,430
RUS_VOLG,66,431
RUS_VOLG,66,432
RUS_VOLG,66,433
RUS_VOLG,66,434
RUS_VOLG,66,435
RUS_VOLG,66,436
RUS_VOLG,66,437
RUS_VOLG,66,438
RUS_VOLG,66,439
RUS_VOLG,66,440
RUS_VOLG,66,441
RUS_VOLG,66,442
RUS_VOLG,66,443
RUS_VOLG,66,444
RUS_VOLG,66,445
RUS_VOLG,66,446
RUS_VOLG,66,447
RUS_VOLG,66,448
RUS_VOLG,66,449
RUS_VOLG,66,450
RUS_VOLG,66,451
RUS_VOLG,66,452
RUS_VOLG,66,453
RUS_VOLG,66,454
RUS_VOLG,66,455
RUS_VOLG,66,456
RUS_VOLG,66,457
RUS_VOLG,66,458
RUS_VOLG,66,459
RUS_VOLG,66,460
RUS_VOLG,66,461
RUS_VOLG,66,462
RUS_VOLG,66,463
RUS_VOLG,66,464
RUS_VOLG,66,465
RUS_VOLG,66,466
RUS_VOLG,66,467
RUS_VOLG,66,468
RUS_VOLG,66,469
RUS_VOLG,66,470
RUS_VOLG,66,471
RUS_VOLG,66,472
RUS_VOLG,66,473
RUS_VOLG,66,474
RUS_VOLG,66,475
RUS_VOLG,66,476
RUS_VOLG,66,477
RUS_VOLG,66,478
RUS_VOLG,66,479
RUS_VOLG,66,480
RUS_VOLG,66,481
RUS_VOLG,67,416
RUS_VOLG,67,417
RUS_VOLG,67,418
RUS_VOLG,67,419
RUS_VOLG,67,420
RUS_VOLG,67,421
RUS_VOLG,67,422
RUS_VOLG,67,423
RUS_VOLG,67,424
RUS_VOLG,67,425
RUS_VOLG,67,426
RUS_VOLG,67,427
RUS_VOLG,67,428
RUS_VOLG,67,429
RUS_VOLG,67,430
RUS_VOLG,67,431
RUS_VOLG,67,432
RUS_VOLG,67,433
RUS_VOLG,67,434
RUS_VOLG,67,435
RUS_VOLG,67,436
RUS_VOLG,67,437
RUS_VOLG,67,438
RUS_VOLG,67,439
RUS_VOLG,67,440
RUS_VOLG,67,441
RUS_VOLG,67,442
RUS_VOLG,67,443
RUS_VOLG,67,444
RUS_VOLG,67,445
RUS_VOLG,67,446
RUS_VOLG,67,447
RUS_VOLG,67,448
RUS_VOLG,67,449
RUS_VOLG,67,450
RUS_VOLG,67,451
RUS_VOLG,67,452
RUS_VOLG,67,453
RUS_VOLG,67,454
RUS_VOLG,67,455
RUS_VOLG,67,456
RUS_VOLG,67,457
RUS_VOLG,67,458
RUS_VOLG,67,459
RUS_VOLG,67,460
RUS_VOLG,67,461
RUS_VOLG,67,462
RUS_VOLG,67,463
RUS_VOLG,67,464
RUS_VOLG,67,465
RUS_VOLG,67,466
RUS_VOLG,67,467
RUS_VOLG,67,468
RUS_VOLG,67,469
RUS_VOLG,67,470
RUS_VOLG,67,471
RUS_VOLG,67,472
RUS_VOLG,67,473
RUS_VOLG,67,474
RUS_VOLG,67,475
RUS_VOLG,67,476
RUS_VOLG,67,477
RUS_VOLG,67,478
RUS_VOLG,67,479
RUS_VOLG,67,480
RUS_VOLG,67,481
RUS_VOLG,68,417
RUS_VOLG,68,418
RUS_VOLG,68,419
RUS_VOLG,68,420
RUS_VOLG,68,421
RUS_VOLG,68,422
RUS_VOLG,68,423
RUS_VOLG,68,424
RUS_VOLG,68,425
RUS_VOLG,68,426
RUS_VOLG,68,427
RUS_VOLG,68,428
RUS_VOLG,68,429
RUS_VOLG,68,430
RUS_VOLG,68,431
RUS_VOLG,68,432
RUS_VOLG,68,433
RUS_VOLG,68,434
RUS_VOLG,68,435
RUS_VOLG,68,436
RUS_VOLG,68,437
RUS_VOLG,68,438
RUS_VOLG,68,439
RUS_VOLG,68,440
RUS_VOLG,68,441
RUS_VOLG,68,442
RUS_VOLG,68,443
RUS_VOLG,68,444
RUS_VOLG,68,445
RUS_VOLG,68,446
RUS_VOLG,68,447
RUS_VOLG,68,448
RUS_VOLG,68,449
RUS_VOLG,68,450
RUS_VOLG,68,451
RUS_VOLG,68,452
RUS_VOLG,68,453
RUS_VOLG,68,454
RUS_VOLG,68,455
RUS_VOLG,68,456
RUS_VOLG,68,457
RUS_VOLG,68,458
RUS_VOLG,68,459
RUS_VOLG,68,460
RUS_VOLG,68,461
RUS_VOLG,68,462
RUS_VOLG,68,463
RUS_VOLG,68,464
RUS_VOLG,68,465
RUS_VOLG,68,466
RUS_VOLG,68,467
RUS_VOLG,68,468
RUS_VOLG,68,469
RUS_VOLG,68,470
RUS_VOLG,68,471
RUS_VOLG,68,472
RUS_VOLG,68,473
RUS_VOLG,68,474
RUS_VOLG,68,475
RUS_VOLG,68,476
RUS_VOLG,68,477
RUS_VOLG,68,478
RUS_VOLG,68,479
RUS_VOLG,68,480
RUS_VOLG,68,481
RUS_VOLG,69,418
RUS_VOLG,69,419
RUS_VOLG,69,420
RUS_VOLG,69,421
RUS_VOLG,69,422
RUS_VOLG,69,423
RUS_VOLG,69,424
RUS_VOLG,69,425
RUS_VOLG,69,426
RUS_VOLG,69,427
RUS_VOLG,69,428
RUS_VOLG,69,429
RUS_VOLG,69,430
RUS_VOLG,69,431
RUS_VOLG,69,432
RUS_VOLG,69,433
RUS_VOLG,69,434
RUS_VOLG,69,435
RUS_VOLG,69,436
RUS_VOLG,69,437
RUS_VOLG,69,438
RUS_VOLG,69,439
RUS_VOLG,69,440
RUS_VOLG,69,441
RUS_VOLG,69,442
RUS_VOLG,69,443
RUS_VOLG,69,444
RUS_VOLG,69,445
RUS_VOLG,69,446
RUS_VOLG,69,447
RUS_VOLG,69,448
RUS_VOLG,69,449
RUS_VOLG,69,450
RUS_VOLG,69,451
RUS_VOLG,69,452
RUS_VOLG,69,453
RUS_VOLG,69,454
RUS_VOLG,69,455
RUS_VOLG,69,456
RUS_VOLG,69,457
RUS_VOLG,69,458
RUS_VOLG,69,459
RUS_VOLG,69,460
RUS_VOLG,69,461
RUS_VOLG,69,462
RUS_VOLG,69,463
RUS_VOLG,69,464
RUS_VOLG,69,465
RUS_VOLG,69,466
RUS_VOLG,69,467
RUS_VOLG,69,468
RUS_VOLG,69,469
RUS_VOLG,69,470
RUS_VOLG,69,471
RUS_VOLG,69,472
RUS_VOLG,69,473
RUS_VOLG,69,474
RUS_VOLG,69,475
RUS_VOLG,69,476
RUS_VOLG,69,477
RUS_VOLG,69,478
RUS_VOLG,69,479
RUS_VOLG,69,480
RUS_VOLG,69,481
RUS_VOLG,70,402
RUS_VOLG,70,403
RUS_VOLG,70,404
RUS_VOLG,70,405
RUS_VOLG,70,406
RUS_VOLG,70,422
RUS_VOLG,70,423
RUS_VOLG,70,424
RUS_VOLG,70,425
RUS_VOLG,70,426
RUS_VOLG,70,427
RUS_VOLG,70,428
RUS_VOLG,70,429
RUS_VOLG,70,430
RUS_VOLG,70,431
RUS_VOLG,70,432
RUS_VOLG,70,433
RUS_VOLG,70,434
RUS_VOLG,70,435
RUS_VOLG,70,436
RUS_VOLG,70,437
RUS_VOLG,70,438
RUS_VOLG,70,439
RUS_VOLG,70,440
RUS_VOLG,70,441
RUS_VOLG,70,442
RUS_VOLG,70,443
RUS_VOLG,70,444
RUS_VOLG,70,445
RUS_VOLG,70,446
RUS_VOLG,70,447
RUS_VOLG,70,448
RUS_VOLG,70,449
RUS_VOLG,70,450
RUS_VOLG,70,451
RUS_VOLG,70,452
RUS_VOLG,70,453
RUS_VOLG,70,454
RUS_VOLG,70,455
RUS_VOLG,70,456
RUS_VOLG,70,457
RUS_VOLG,70,458
RUS_VOLG,70,459
RUS_VOLG,70,460
RUS_VOLG,70,461
RUS_VOLG,70,462
RUS_VOLG,70,463
RUS_VOLG,70,464
RUS_VOLG,70,465
RUS_VOLG,70,466
RUS_VOLG,70,467
RUS_VOLG,70,468
RUS_VOLG,70,469
RUS_VOLG,70,470
RUS_VOLG,70,471
RUS_VOLG,70,472
RUS_VOLG,70,473
RUS_VOLG,70,474
RUS_VOLG,70,475
RUS_VOLG,70,476
RUS_VOLG,70,477
RUS_VOLG,70,478
RUS_VOLG,70,479
RUS_VOLG,70,480
RUS_VOLG,71,400
RUS_VOLG,71,401
RUS_VOLG,71,402
RUS_VOLG,71,403
RUS_VOLG,71,404
RUS_VOLG,71,405
RUS_VOLG,71,406
RUS_VOLG,71,422
RUS_VOLG,71,423
RUS_VOLG,71,424
RUS_VOLG,71,425
RUS_VOLG,71,426
RUS_VOLG,71,427
RUS_VOLG,71,428
RUS_VOLG,71,429
RUS_VOLG,71,430
RUS_VOLG,71,431
RUS_VOLG,71,432
RUS_VOLG,71,433
RUS_VOLG,71,434
RUS_VOLG,71,435
RUS_VOLG,71,436
RUS_VOLG,71,437
RUS_VOLG,71,438
RUS_VOLG,71,439
RUS_VOLG,71,440
RUS_VOLG,71,441
RUS_VOLG,71,442
RUS_VOLG,71,443
RUS_VOLG,71,444
RUS_VOLG,71,445
RUS_VOLG,71,446
RUS_VOLG,71,447
RUS_VOLG,71,448
RUS_VOLG,71,449
RUS_VOLG,71,450
RUS_VOLG,71,451
RUS_VOLG,71,452
RUS_VOLG,71,453
RUS_VOLG,71,454
RUS_VOLG,71,455
RUS_VOLG,71,456
RUS_VOLG,71,457
RUS_VOLG,71,458
RUS_VOLG,71,459
RUS_VOLG,71,460
RUS_VOLG,71,461
RUS_VOLG,71,462
RUS_VOLG,71,463
RUS_VOLG,71,464
RUS_VOLG,71,465
RUS_VOLG,71,466
RUS_VOLG,71,467
RUS_VOLG,71,468
RUS_VOLG,71,469
RUS_VOLG,71,470
RUS_VOLG,71,471
RUS_VOLG,71,472
RUS_VOLG,71,473
RUS_VOLG,71,474
RUS_VOLG,71,475
RUS_VOLG,71,476
RUS_VOLG,71,477
RUS_VOLG,71,478
RUS_VOLG,71,479
RUS_VOLG,71,480
RUS_VOLG,72,400
RUS_VOLG,72,401
RUS_VOLG,72,402
RUS_VOLG,72,403
RUS_VOLG,72,404
RUS_VOLG,72,405
RUS_VOLG,72,406
RUS_VOLG,72,423
RUS_VOLG,72,424
RUS_VOLG,72,425
RUS_VOLG,72,426
RUS_VOLG,72,427
RUS_VOLG,72,428
RUS_VOLG,72,429
RUS_VOLG,72,430
RUS_VOLG,72,431
RUS_VOLG,72,432
RUS_VOLG,72,433
RUS_VOLG,72,434
RUS_VOLG,72,435
RUS_VOLG,72,436
RUS_VOLG,72,437
RUS_VOLG,72,438
RUS_VOLG,72,439
RUS_VOLG,72,440
RUS_VOLG,72,441
RUS_VOLG,72,442
RUS_VOLG,72,443
RUS_VOLG,72,444
RUS_VOLG,72,445
RUS_VOLG,72,446
RUS_VOLG,72,447
RUS_VOLG,72,448
RUS_VOLG,72,449
RUS_VOLG,72,450
RUS_VOLG,72,451
RUS_VOLG,72,452
RUS_VOLG,72,453
RUS_VOLG,72,454
RUS_VOLG,72,455
RUS_VOLG,72,456
RUS_VOLG,72,457
RUS_VOLG,72,458
RUS_VOLG,72,459
RUS_VOLG,72,460
RUS_VOLG,72,461
RUS_VOLG,72,462
RUS_VOLG,72,463
RUS_VOLG,72,464
RUS_VOLG,72,465
RUS_VOLG,72,466
RUS_VOLG,72,467
RUS_VOLG,72,468
RUS_VOLG,72,469
RUS_VOLG,72,470
RUS_VOLG,72,471
RUS_VOLG,72,472
RUS_VOLG,72,473
RUS_VOLG,72,474
RUS_VOLG,72,475
RUS_VOLG,72,476
RUS_VOLG,72,477
RUS_VOLG,72,478
RUS_VOLG,72,479
RUS_VOLG,72,480
RUS_VOLG,73,424
RUS_VOLG,73,425
RUS_VOLG,73,426
RUS_VOLG,73,427
RUS_VOLG,73,428
RUS_VOLG,73,429
RUS_VOLG,73,430
RUS_VOLG,73,431
RUS_VOLG,73,432
RUS_VOLG,73,433
RUS_VOLG,73,434
RUS_VOLG,73,435
RUS_VOLG,73,436
RUS_VOLG,73,437
RUS_VOLG,73,438
RUS_VOLG,73,439
RUS_VOLG,73,440
RUS_VOLG,73,441
RUS_VOLG,73,442
RUS_VOLG,73,443
RUS_VOLG,73,444
RUS_VOLG,73,445
RUS_VOLG,73,446
RUS_VOLG,73,447
RUS_VOLG,73,448
RUS_VOLG,73,449
RUS_VOLG,73,450
RUS_VOLG,73,451
RUS_VOLG,73,452
RUS_VOLG,73,453
RUS_VOLG,73,454
RUS_VOLG,73,455
RUS_VOLG,73,456
RUS_VOLG,73,457
RUS_VOLG,73,458
RUS_VOLG,73,459
RUS_VOLG,73,460
RUS_VOLG,73,461
RUS_VOLG,73,462
RUS_VOLG,73,463
RUS_VOLG,73,464
RUS_VOLG,73,465
RUS_VOLG,73,466
RUS_VOLG,73,467
RUS_VOLG,73,468
RUS_VOLG,73,469
RUS_VOLG,73,470
RUS_VOLG,73,471
RUS_VOLG,73,472
RUS_VOLG,73,473
RUS_VOLG,73,474
RUS_VOLG,73,475
RUS_VOLG,73,476
RUS_VOLG,73,477
RUS_VOLG,73,478
RUS_VOLG,73,479
RUS_VOLG,73,480
RUS_VOLG,73,481
RUS_VOLG,74,423
RUS_VOLG,74,424
RUS_VOLG,74,425
RUS_VOLG,74,426
RUS_VOLG,74,427
RUS_VOLG,74,428
RUS_VOLG,74,429
RUS_VOLG,74,430
RUS_VOLG,74,431
RUS_VOLG,74,432
RUS_VOLG,74,433
RUS_VOLG,74,434
RUS_VOLG,74,435
RUS_VOLG,74,436
RUS_VOLG,74,437
RUS_VOLG,74,438
RUS_VOLG,74,439
RUS_VOLG,74,440
RUS_VOLG,74,441
RUS_VOLG,74,442
RUS_VOLG,74,443
RUS_VOLG,74,444
RUS_VOLG,74,445
RUS_VOLG,74,446
RUS_VOLG,74,447
RUS_VOLG,74,448
RUS_VOLG,74,449
RUS_VOLG,74,450
RUS_VOLG,74,451
RUS_VOLG,74,452
RUS_VOLG,74,453
RUS_VOLG,74,454
RUS_VOLG,74,455
RUS_VOLG,74,456
RUS_VOLG,74,457
RUS_VOLG,74,458
RUS_VOLG,74,459
RUS_VOLG,74,460
RUS_VOLG,74,461
RUS_VOLG,74,462
RUS_VOLG,74,463
RUS_VOLG,74,464
RUS_VOLG,74,465
RUS_VOLG,74,466
RUS_VOLG,74,467
RUS_VOLG,74,468
RUS_VOLG,74,469
RUS_VOLG,74,470
RUS_VOLG,74,471
RUS_VOLG,74,472
RUS_VOLG,74,473
RUS_VOLG,74,474
RUS_VOLG,74,475
RUS_VOLG,74,476
RUS_VOLG,74,477
RUS_VOLG,74,478
RUS_VOLG,74,479
RUS_VOLG,74,480
RUS_VOLG,74,481
RUS_VOLG,75,423
RUS_VOLG,75,424
RUS_VOLG,75,425
RUS_VOLG,75,426
RUS_VOLG,75,427
RUS_VOLG,75,428
RUS_VOLG,75,429
RUS_VOLG,75,430
RUS_VOLG,75,431
RUS_VOLG,75,432
RUS_VOLG,75,433
RUS_VOLG,75,434
RUS_VOLG,75,435
RUS_VOLG,75,436
RUS_VOLG,75,437
RUS_VOLG,75,438
RUS_VOLG,75,439
RUS_VOLG,75,440
RUS_VOLG,75,441
RUS_VOLG,75,442
RUS_VOLG,75,443
RUS_VOLG,75,444
RUS_VOLG,75,445
RUS_VOLG,75,446
RUS_VOLG,75,447
RUS_VOLG,75,448
RUS_VOLG,75,449
RUS_VOLG,75,450
RUS_VOLG,75,451
RUS_VOLG,75,452
RUS_VOLG,75,453
RUS_VOLG,75,454
RUS_VOLG,75,455
RUS_VOLG,75,456
RUS_VOLG,75,457
RUS_VOLG,75,458
RUS_VOLG,75,459
RUS_VOLG,75,460
RUS_VOLG,75,461
RUS_VOLG,75,462
RUS_VOLG,75,463
RUS_VOLG,75,464
RUS_VOLG,75,465
RUS_VOLG,75,466
RUS_VOLG,75,467
RUS_VOLG,75,468
RUS_VOLG,75,469
RUS_VOLG,75,470
RUS_VOLG,75,471
RUS_VOLG,75,472
RUS_VOLG,75,473
RUS_VOLG,75,474
RUS_VOLG,75,475
RUS_VOLG,75,476
RUS_VOLG,75,477
RUS_VOLG,75,478
RUS_VOLG,75,479
RUS_VOLG,75,480
RUS_VOLG,75,481
RUS_VOLG,76,424
RUS_VOLG,76,425
RUS_VOLG,76,426
RUS_VOLG,76,427
RUS_VOLG,76,428
RUS_VOLG,76,429
RUS_VOLG,76,430
RUS_VOLG,76,431
RUS_VOLG,76,432
RUS_VOLG,76,433
RUS_VOLG,76,434
RUS_VOLG,76,435
RUS_VOLG,76,436
RUS_VOLG,76,437
RUS_VOLG,76,438
RUS_VOLG,76,439
RUS_VOLG,76,440
RUS_VOLG,76,441
RUS_VOLG,76,442
RUS_VOLG,76,443
RUS_VOLG,76,444
RUS_VOLG,76,445
RUS_VOLG,76,446
RUS_VOLG,76,447
RUS_VOLG,76,448
RUS_VOLG,76,449
RUS_VOLG,76,450
RUS_VOLG,76,451
RUS_VOLG,76,452
RUS_VOLG,76,453
RUS_VOLG,76,454
RUS_VOLG,76,455
RUS_VOLG,76,456
RUS_VOLG,76,457
RUS_VOLG,76,458
RUS_VOLG,76,459
RUS_VOLG,76,460
RUS_VOLG,76,461
RUS_VOLG,76,462
RUS_VOLG,76,463
RUS_VOLG,76,464
RUS_VOLG,76,465
RUS_VOLG,76,466
RUS_VOLG,76,467
RUS_VOLG,76,468
RUS_VOLG,76,469
RUS_VOLG,76,470
RUS_VOLG,76,471
RUS_VOLG,76,472
RUS_VOLG,76,473
RUS_VOLG,76,474
RUS_VOLG,76,475
RUS_VOLG,76,476
RUS_VOLG,76,477
RUS_VOLG,76,478
RUS_VOLG,76,479
RUS_VOLG,76,480
RUS_VOLG,76,481
RUS_VOLG,77,429
RUS_VOLG,77,430
RUS_VOLG,77,431
RUS_VOLG,77,432
RUS_VOLG,77,433
RUS_VOLG,77,434
RUS_VOLG,77,435
RUS_VOLG,77,436
RUS_VOLG,77,437
RUS_VOLG,77,438
RUS_VOLG,77,439
RUS_VOLG,77,440
RUS_VOLG,77,441
RUS_VOLG,77,442
RUS_VOLG,77,443
RUS_VOLG,77,444
RUS_VOLG,77,445
RUS_VOLG,77,446
RUS_VOLG,77,447
RUS_VOLG,77,448
RUS_VOLG,77,449
RUS_VOLG,77,450
RUS_VOLG,77,451
RUS_VOLG,77,452
RUS_VOLG,77,453
RUS_VOLG,77,454
RUS_VOLG,77,455
RUS_VOLG,77,456
RUS_VOLG,77,457
RUS_VOLG,77,458
RUS_VOLG,77,459
RUS_VOLG,77,460
RUS_VOLG,77,461
RUS_VOLG,77,462
RUS_VOLG,77,463
RUS_VOLG,77,464
RUS_VOLG,77,465
RUS_VOLG,77,466
RUS_VOLG,77,467
RUS_VOLG,77,468
RUS_VOLG,77,469
RUS_VOLG,77,470
RUS_VOLG,77,471
RUS_VOLG,77,472
RUS_VOLG,77,473
RUS_VOLG,77,474
RUS_VOLG,77,475
RUS_VOLG,77,476
RUS_VOLG,77,477
RUS_VOLG,77,478
RUS_VOLG,77,479
RUS_VOLG,77,480
RUS_VOLG,77,481
RUS_VOLG,77,482
RUS_VOLG,78,429
RUS_VOLG,78,430
RUS_VOLG,78,431
RUS_VOLG,78,432
RUS_VOLG,78,433
RUS_VOLG,78,434
RUS_VOLG,78,435
RUS_VOLG,78,436
RUS_VOLG,78,437
RUS_VOLG,78,438
RUS_VOLG,78,439
RUS_VOLG,78,440
RUS_VOLG,78,441
RUS_VOLG,78,442
RUS_VOLG,78,443
RUS_VOLG,78,444
RUS_VOLG,78,445
RUS_VOLG,78,446
RUS_VOLG,78,447
RUS_VOLG,78,448
RUS_VOLG,78,449
RUS_VOLG,78,450
RUS_VOLG,78,451
RUS_VOLG,78,452
RUS_VOLG,78,453
RUS_VOLG,78,454
RUS_VOLG,78,455
RUS_VOLG,78,456
RUS_VOLG,78,457
RUS_VOLG,78,458
RUS_VOLG,78,459
RUS_VOLG,78,460
RUS_VOLG,78,461
RUS_VOLG,78,467
RUS_VOLG,78,468
RUS_VOLG,78,469
RUS_VOLG,78,470
RUS_VOLG,78,471
RUS_VOLG,78,472
RUS_VOLG,78,473
RUS_VOLG,78,474
RUS_VOLG,78,475
RUS_VOLG,78,476
RUS_VOLG,78,477
RUS_VOLG,78,478
RUS_VOLG,78,479
RUS_VOLG,78,480
RUS_VOLG,78,481
RUS_VOLG,78,482
RUS_VOLG,79,431
RUS_VOLG,79,432
RUS_VOLG,79,433
RUS_VOLG,79,434
RUS_VOLG,79,435
RUS_VOLG,79,436
RUS_VOLG,79,437
RUS_VOLG,79,438
RUS_VOLG,79,439
RUS_VOLG,79,440
RUS_VOLG,79,441
RUS_VOLG,79,442
RUS_VOLG,79,443
RUS_VOLG,79,444
RUS_VOLG,79,445
RUS_VOLG,79,446
RUS_VOLG,79,447
RUS_VOLG,79,448
RUS_VOLG,79,449
RUS_VOLG,79,450
RUS_VOLG,79,451
RUS_VOLG,79,452
RUS_VOLG,79,453
RUS_VOLG,79,454
RUS_VOLG,79,455
RUS_VOLG,79,456
RUS_VOLG,79,457
RUS_VOLG,79,458
RUS_VOLG,79,459
RUS_VOLG,79,469
RUS_VOLG,79,470
RUS_VOLG,79,471
RUS_VOLG,79,472
RUS_VOLG,79,473
RUS_VOLG,79,475
RUS_VOLG,79,476
RUS_VOLG,79,478
RUS_VOLG,79,479
RUS_VOLG,79,480
RUS_VOLG,79,481
RUS_VOLG,80,432
RUS_VOLG,80,433
RUS_VOLG,80,434
RUS_VOLG,80,435
RUS_VOLG,80,436
RUS_VOLG,80,437
RUS_VOLG,80,438
RUS_VOLG,80,439
RUS_VOLG,80,440
RUS_VOLG,80,441
RUS_VOLG,80,442
RUS_VOLG,80,443
RUS_VOLG,80,444
RUS_VOLG,80,445
RUS_VOLG,80,446
RUS_VOLG,80,447
RUS_VOLG,80,448
RUS_VOLG,80,449
RUS_VOLG,80,450
RUS_VOLG,80,451
RUS_VOLG,80,452
RUS_VOLG,80,453
RUS_VOLG,80,454
RUS_VOLG,80,455
RUS_VOLG,80,456
RUS_VOLG,80,457
RUS_VOLG,80,458
RUS_VOLG,81,437
RUS_VOLG,81,438
RUS_VOLG,81,439
RUS_VOLG,81,440
RUS_VOLG,81,441
RUS_VOLG,81,442
RUS_VOLG,81,443
RUS_VOLG,81,444
RUS_VOLG,81,445
RUS_VOLG,81,446
RUS_VOLG,81,447
